markdown_id,markdown_description,date,style_code,description,department,colour,soh,price,price_history
3946,SCEOSSWK202021,17/12/2021,116438,Ivana Jacket,Womenswear,Oatmeal,0,59.0,"{79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('17/12/2021', 'SCEOSSWK202021')}"
4227,SCW24FINALPP,11/04/2024,116439,Lenny Jogger,Womenswear,Black,0,49.0,"{79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('11/04/2024', 'SCW24FINALPP')}"
3931,SCMSSWK202206,07/09/2021,116440,Luna Jogger,Womenswear,Burgundy,0,49.0,"{79.0: ('01/06/2021', 'SCEOSSWK45'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,116443,Ella Ponte Pant,Womenswear,Navy,0,39.0,"{79.0: ('07/09/2021', 'SCMSSWK202206'), 49.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116444,Lari Slim Jean,Womenswear,Camel,0,39.0,"{79.0: ('14/03/2023', 'SCW23MSS'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116444,Lari Slim Jean,Womenswear,Chocolate,0,39.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116452,Aviana Dress,Womenswear,Pumice,0,39.0,"{159.0: ('07/09/2021', 'SCMSSWK202206'), 99.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('31/05/2022', 'SCEOSSWK442022'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116453,Naya Dress,Womenswear,Choc/Whit,0,59.0,"{159.0: ('07/09/2021', 'SCMSSWK202206'), 99.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('31/05/2022', 'SCEOSSWK442022'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
3987,SCEOSSWK442022,31/05/2022,116454,Ella Ponte Skir,Womenswear,Camel,0,69.0,"{99.0: ('20/07/2021', 'SCWINTERSALEWK52'), 79.0: ('07/09/2021', 'SCMSSWK202206'), 69.0: ('31/05/2022', 'SCEOSSWK442022')}"
4180,Nothing,16/01/2024,116454,Ella Ponte Skir,Womenswear,Navy,0,49.0,"{99.0: ('20/07/2021', 'SCWINTERSALEWK52'), 79.0: ('07/09/2021', 'SCMSSWK202206'), 69.0: ('06/10/2023', 'SCS23CLDFINAL'), 49.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116455,Myra Pleat Skir,Womenswear,Pink Multi,0,59.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('31/12/2021', 'SCEOSSWK222021'), 69.0: ('31/05/2022', 'SCEOSSWK442022'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
3946,SCEOSSWK202021,17/12/2021,116456,Cosmos Liberty,Womenswear,Red Multi,0,29.0,"{59.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
3946,SCEOSSWK202021,17/12/2021,116457,Simpsons Libert,Womenswear,Purp/Whit,0,29.0,"{69.0: ('01/06/2021', 'SCEOSSWK45'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4227,SCW24FINALPP,11/04/2024,116458,Lenore Print Ma,Womenswear,Blue/Multi,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
3946,SCEOSSWK202021,17/12/2021,116460,Tigerlily Liber,Womenswear,Navy Multi,0,29.0,"{59.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4180,Nothing,16/01/2024,116461,Heidi Stripe Te,Womenswear,Pink Multi,0,19.0,"{29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
3946,SCEOSSWK202021,17/12/2021,116462,Funnel Babywool,Womenswear,Camel,0,29.0,"{79.0: ('01/06/2021', 'SCEOSSWK45'), 69.0: ('20/07/2021', 'SCWINTERSALEWK52'), 49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
3957,SCEOSSWK222021,31/12/2021,116464,Edith Top,Womenswear,Stone,0,29.0,"{69.0: ('07/09/2021', 'SCMSSWK202206'), 49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('31/12/2021', 'SCEOSSWK222021')}"
3931,SCMSSWK202206,07/09/2021,116465,Mavis Babywool,Womenswear,Amber,0,49.0,"{89.0: ('01/06/2021', 'SCEOSSWK45'), 69.0: ('20/07/2021', 'SCWINTERSALEWK52'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,116465,Mavis Babywool,Womenswear,Ivory,0,49.0,"{89.0: ('01/06/2021', 'SCEOSSWK45'), 69.0: ('20/07/2021', 'SCWINTERSALEWK52'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,116466,Elnora Magic Te,Womenswear,Blue/Multi,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116469,Heidi Stripe Te,Womenswear,Blue/Multi,0,19.0,"{29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116471,Marni Denim Shi,Womenswear,Dk Wash,0,59.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 69.0: ('10/03/2022', 'SCMSSWK322022'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116472,Enid Silk Cotto,Womenswear,Choc/Whit,0,59.0,"{129.0: ('17/12/2021', 'SCEOSSWK202021'), 89.0: ('10/03/2022', 'SCMSSWK322022'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116473,Camille Silk Bl,Womenswear,Blue/Multi,0,39.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 69.0: ('10/03/2022', 'SCMSSWK322022'), 49.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116477,Lisette Cord Pa,Womenswear,Camel,0,39.0,"{119.0: ('20/07/2021', 'SCWINTERSALEWK52'), 69.0: ('07/09/2021', 'SCMSSWK202206'), 49.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116478,Emery Skirt,Womenswear,Saffron,0,49.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('31/12/2021', 'SCEOSSWK222021'), 69.0: ('31/05/2022', 'SCEOSSWK442022'), 49.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116482,Dazzle Liberty,Womenswear,Blue/Multi,0,59.0,"{119.0: ('07/09/2021', 'SCMSSWK202206'), 89.0: ('17/12/2021', 'SCEOSSWK202021'), 69.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116483,Ramona Print Ge,Womenswear,Blue/Multi,0,39.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4227,SCW24FINALPP,11/04/2024,116484,Bethenny Silk C,Womenswear,Navy/Whit,0,59.0,"{119.0: ('25/05/2021', 'SCEOSSWK44'), 89.0: ('17/12/2021', 'SCEOSSWK202021'), 69.0: ('16/01/2024', 'Nothing'), 59.0: ('11/04/2024', 'SCW24FINALPP')}"
3931,SCMSSWK202206,07/09/2021,116485,Bethenny Cotton,Womenswear,Navy/Whit,0,29.0,"{49.0: ('25/05/2021', 'SCEOSSWK44'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3946,SCEOSSWK202021,17/12/2021,116486,Arna Print Geor,Womenswear,WhiMulti,0,59.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('17/12/2021', 'SCEOSSWK202021')}"
4180,Nothing,16/01/2024,116487,Myra Mercerised,Womenswear,Pink Multi,0,19.0,"{59.0: ('25/05/2021', 'SCEOSSWK44'), 49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116489,Annika Top,Womenswear,Winter Wht,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116493,Nadia Texture D,Womenswear,Navy,0,59.0,"{99.0: ('20/07/2021', 'SCWINTERSALEWK52'), 79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116494,Lucy Printed Fu,Womenswear,Black/Whit,0,19.0,"{59.0: ('20/07/2021', 'SCWINTERSALEWK52'), 29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
3931,SCMSSWK202206,07/09/2021,116495,Lucy Print Funn,Womenswear,Navy/Whit,0,29.0,"{59.0: ('20/07/2021', 'SCWINTERSALEWK52'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,116499,Isla Utility Dr,Womenswear,Navy,0,99.0,"{149.0: ('25/05/2021', 'SCEOSSWK44'), 99.0: ('07/09/2021', 'SCMSSWK202206')}"
4412,SCWWEOSSWK42,27/05/2025,116501,Brodie Denim Sk,Womenswear,Mid Wash,7,59.0,"{59.0: ('27/05/2025', 'SCWWEOSSWK42')}"
4180,Nothing,16/01/2024,116504,Agnes Quarter Z,Womenswear,Navy,0,79.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116504,Agnes Quarter Z,Womenswear,Stone,0,79.0,"{99.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116515,Lucy Funnel Nec,Womenswear,Navy/Whit,0,19.0,"{59.0: ('20/07/2021', 'SCWINTERSALEWK52'), 29.0: ('07/09/2021', 'SCMSSWK202206'), 19.0: ('16/01/2024', 'Nothing')}"
3931,SCMSSWK202206,07/09/2021,116515E,Lucy Spot Funne,Womenswear,Navy/Whit,0,29.0,"{59.0: ('20/07/2021', 'SCWINTERSALEWK52'), 29.0: ('07/09/2021', 'SCMSSWK202206')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Apricot,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
3946,SCEOSSWK202021,17/12/2021,116517,Cotton Crew 3/4,Womenswear,Blue,0,29.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4180,Nothing,16/01/2024,116517,Cotton Crew 3/4,Womenswear,Camel/Mul,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Cerise,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Dk Jade,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Dusty Pink,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4180,Nothing,16/01/2024,116517,Cotton Crew 3/4,Womenswear,Emerald,0,19.0,"{29.0: ('24/08/2023', 'SCS24MSS'), 19.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Grey Mel,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4365,SCFEBSALEFURTHERS,30/01/2025,116517,Cotton Crew 3/4,Womenswear,Khaki,0,29.0,"{49.0: ('30/05/2023', 'SCW23EOSS'), 39.0: ('16/01/2024', 'Nothing'), 29.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4365,SCFEBSALEFURTHERS,30/01/2025,116517,Cotton Crew 3/4,Womenswear,Lilac,0,29.0,"{49.0: ('30/05/2023', 'SCW23EOSS'), 39.0: ('16/01/2024', 'Nothing'), 29.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4365,SCFEBSALEFURTHERS,30/01/2025,116517,Cotton Crew 3/4,Womenswear,Sapph/Wht,0,29.0,"{49.0: ('31/05/2022', 'SCEOSSWK442022'), 39.0: ('16/01/2024', 'Nothing'), 29.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4399,SCWK38FINALPP,17/04/2025,116517,Cotton Crew 3/4,Womenswear,Sapphire,0,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4365,SCFEBSALEFURTHERS,30/01/2025,116517,Cotton Crew 3/4,Womenswear,Scarlet,0,29.0,"{49.0: ('31/05/2022', 'SCEOSSWK442022'), 39.0: ('16/01/2024', 'Nothing'), 29.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
3946,SCEOSSWK202021,17/12/2021,116517,Cotton Crew 3/4,Womenswear,Whit/Green,0,29.0,"{49.0: ('25/05/2021', 'SCEOSSWK44'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4180,Nothing,16/01/2024,116517E,Mercerised 3/4,Womenswear,Emerald,0,19.0,"{29.0: ('21/12/2023', 'SCBOXINGDAY121223'), 19.0: ('16/01/2024', 'Nothing')}"
4412,SCWWEOSSWK42,27/05/2025,116517G1,Mercerised Cott,Womenswear,Avocado,1,49.0,"{49.0: ('27/05/2025', 'SCWWEOSSWK42')}"
4412,SCWWEOSSWK42,27/05/2025,116517G1,Mercerised Cott,Womenswear,Soft Pink,1,49.0,"{49.0: ('27/05/2025', 'SCWWEOSSWK42')}"
4180,Nothing,16/01/2024,116524,Allyson Jacket,Womenswear,Beige,0,79.0,"{119.0: ('07/09/2021', 'SCMSSWK202206'), 99.0: ('31/12/2021', 'SCEOSSWK222021'), 79.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116526,Indi Liberty Te,Womenswear,Yellow,0,19.0,"{59.0: ('17/12/2021', 'SCEOSSWK202021'), 39.0: ('10/03/2022', 'SCMSSWK322022'), 29.0: ('16/01/2024', 'Nothing'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
3957,SCEOSSWK222021,31/12/2021,116528,Clara Pima Pock,Womenswear,Navy,0,29.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('31/12/2021', 'SCEOSSWK222021')}"
3957,SCEOSSWK222021,31/12/2021,116528,Clara Pima Pock,Womenswear,Raspberry,0,29.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('31/12/2021', 'SCEOSSWK222021')}"
3957,SCEOSSWK222021,31/12/2021,116528,Clara Pima Pock,Womenswear,White,0,29.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('31/12/2021', 'SCEOSSWK222021')}"
3946,SCEOSSWK202021,17/12/2021,116531,Luca Pullover,Womenswear,Khaki/Ivor,0,49.0,"{69.0: ('07/09/2021', 'SCMSSWK202206'), 49.0: ('17/12/2021', 'SCEOSSWK202021')}"
3946,SCEOSSWK202021,17/12/2021,116531,Luca Pullover,Womenswear,Navy/Ivory,0,49.0,"{69.0: ('07/09/2021', 'SCMSSWK202206'), 49.0: ('17/12/2021', 'SCEOSSWK202021')}"
4227,SCW24FINALPP,11/04/2024,116538,Alexis Shirt,Womenswear,Khaki,0,19.0,"{89.0: ('17/12/2021', 'SCEOSSWK202021'), 59.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('10/03/2022', 'SCMSSWK322022'), 29.0: ('16/01/2024', 'Nothing'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116539,Dina Shirt,Womenswear,White,0,29.0,"{89.0: ('17/12/2021', 'SCEOSSWK202021'), 59.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('31/05/2022', 'SCEOSSWK442022'), 29.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,116548,Ativo Track Pan,Womenswear,Navy,0,49.0,"{89.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
4180,Nothing,16/01/2024,116555,Billie Button T,Womenswear,Kiwi,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('16/01/2024', 'Nothing')}"
3946,SCEOSSWK202021,17/12/2021,116560,Willow Mock Nec,Womenswear,Navy,0,29.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021')}"
4180,Nothing,16/01/2024,116560,Willow Mock Nec,Womenswear,White,0,19.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 29.0: ('17/12/2021', 'SCEOSSWK202021'), 19.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116564,Indi Liberty Sh,Womenswear,Yellow,0,39.0,"{119.0: ('17/12/2021', 'SCEOSSWK202021'), 99.0: ('31/12/2021', 'SCEOSSWK222021'), 69.0: ('10/03/2022', 'SCMSSWK322022'), 49.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116567,Leah Cargo Skir,Womenswear,Stone,0,19.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 69.0: ('31/12/2021', 'SCEOSSWK222021'), 49.0: ('31/05/2022', 'SCEOSSWK442022'), 29.0: ('06/09/2022', 'SCWK6SEPMSS'), 19.0: ('16/01/2024', 'Nothing')}"
3957,SCEOSSWK222021,31/12/2021,116571,Leah Cargo Pant,Womenswear,Khaki,0,49.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('31/12/2021', 'SCEOSSWK222021')}"
4180,Nothing,16/01/2024,116571,Leah Cargo Pant,Womenswear,Stone,0,39.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('31/12/2021', 'SCEOSSWK222021'), 39.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,116575,SC Heritage Ove,Womenswear,Blue,0,49.0,"{69.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
3969,SCMSSWK322022,10/03/2022,116575,SC Heritage Ove,Womenswear,Khaki,0,49.0,"{69.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
4180,Nothing,16/01/2024,116575,SC Heritage Ove,Womenswear,Navy,0,39.0,"{69.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022'), 39.0: ('16/01/2024', 'Nothing')}"
4365,SCFEBSALEFURTHERS,30/01/2025,116575,SC Heritage Ove,Womenswear,White,0,19.0,"{69.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022'), 39.0: ('16/01/2024', 'Nothing'), 19.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
3969,SCMSSWK322022,10/03/2022,116576,Elderberry Libe,Womenswear,Multi,0,49.0,"{89.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
4180,Nothing,16/01/2024,116577,Elderberry Libe,Womenswear,Multi,0,19.0,"{59.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022'), 29.0: ('31/05/2022', 'SCEOSSWK442022'), 19.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,116578,Ativo Hoodie,Womenswear,Navy,0,49.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
3957,SCEOSSWK222021,31/12/2021,116579,Ativo Wind Brea,Womenswear,Stone,0,99.0,"{169.0: ('17/12/2021', 'SCEOSSWK202021'), 99.0: ('31/12/2021', 'SCEOSSWK222021')}"
4227,SCW24FINALPP,11/04/2024,116581,Delta Button To,Womenswear,Black,0,39.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116581,Delta Button To,Womenswear,Grey Marle,0,39.0,"{49.0: ('07/09/2021', 'SCMSSWK202206'), 39.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,116583,Alder Oxford Sh,Womenswear,Pink,0,69.0,"{69.0: ('10/03/2022', 'SCMSSWK322022')}"
3969,SCMSSWK322022,10/03/2022,116583,Alder Oxford Sh,Womenswear,White,0,69.0,"{69.0: ('10/03/2022', 'SCMSSWK322022')}"
3931,SCMSSWK202206,07/09/2021,116584,Eusten Turtle N,Womenswear,Fire Red,0,99.0,"{129.0: ('20/07/2021', 'SCWINTERSALEWK52'), 99.0: ('07/09/2021', 'SCMSSWK202206')}"
3931,SCMSSWK202206,07/09/2021,116584,Eusten Turtle N,Womenswear,Grey Mel,0,99.0,"{129.0: ('20/07/2021', 'SCWINTERSALEWK52'), 99.0: ('07/09/2021', 'SCMSSWK202206')}"
4151,SCS23CLDFINAL,06/10/2023,116585,Roxy Rib Dress,Womenswear,Navy,0,79.0,"{189.0: ('20/07/2021', 'SCWINTERSALEWK52'), 129.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('06/10/2023', 'SCS23CLDFINAL')}"
4180,Nothing,16/01/2024,116586,Roxy Wrap Dress,Womenswear,Wine,0,59.0,"{189.0: ('20/07/2021', 'SCWINTERSALEWK52'), 129.0: ('07/09/2021', 'SCMSSWK202206'), 79.0: ('06/10/2023', 'SCS23CLDFINAL'), 59.0: ('16/01/2024', 'Nothing')}"
3931,SCMSSWK202206,07/09/2021,116587,Cher Hoodie Kni,Womenswear,Grey Marle,0,79.0,"{99.0: ('01/06/2021', 'SCEOSSWK45'), 79.0: ('07/09/2021', 'SCMSSWK202206')}"
4180,Nothing,16/01/2024,116587,Cher Hoodie Kni,Womenswear,Navy,0,59.0,"{99.0: ('01/06/2021', 'SCEOSSWK45'), 79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116587E,Cher Knitted Ho,Womenswear,Grey Marle,0,59.0,"{99.0: ('01/06/2021', 'SCEOSSWK45'), 79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116589,Lola Jogger,Womenswear,Oatmeal,0,19.0,"{79.0: ('07/09/2021', 'SCMSSWK202206'), 59.0: ('17/12/2021', 'SCEOSSWK202021'), 39.0: ('31/12/2021', 'SCEOSSWK222021'), 29.0: ('16/01/2024', 'Nothing'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
3931,SCMSSWK202206,07/09/2021,116590,Allegra Zip Fun,Womenswear,Grey Mel,0,49.0,"{79.0: ('20/07/2021', 'SCWINTERSALEWK52'), 49.0: ('07/09/2021', 'SCMSSWK202206')}"
4227,SCW24FINALPP,11/04/2024,116591,Allegra Jogger,Womenswear,Grey Mel,0,19.0,"{79.0: ('20/07/2021', 'SCWINTERSALEWK52'), 49.0: ('07/09/2021', 'SCMSSWK202206'), 39.0: ('31/12/2021', 'SCEOSSWK222021'), 29.0: ('06/10/2023', 'SCS23CLDFINAL'), 19.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116592,Avoca Crew,Womenswear,Off White,0,59.0,"{129.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('10/03/2022', 'SCMSSWK322022'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116593,Neroli Linen To,Womenswear,Lt Camel,0,59.0,"{119.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('10/03/2022', 'SCMSSWK322022'), 59.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116594,Brodie Denim Sk,Womenswear,Dk Wash,0,39.0,"{49.0: ('30/05/2023', 'SCW23EOSS'), 39.0: ('16/01/2024', 'Nothing')}"
4227,SCW24FINALPP,11/04/2024,116595,Brodie Denim Sk,Womenswear,Black,0,39.0,"{69.0: ('10/03/2022', 'SCMSSWK322022'), 49.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,116596,SC Heritage Tan,Womenswear,Blue,0,19.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('10/03/2022', 'SCMSSWK322022'), 19.0: ('16/01/2024', 'Nothing')}"
3969,SCMSSWK322022,10/03/2022,116596,SC Heritage Tan,Womenswear,Navy,0,29.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('10/03/2022', 'SCMSSWK322022')}"
4180,Nothing,16/01/2024,116596,SC Heritage Tan,Womenswear,White,0,19.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('10/03/2022', 'SCMSSWK322022'), 19.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116596,SC Heritage Tan,Womenswear,Yellow,0,19.0,"{49.0: ('17/12/2021', 'SCEOSSWK202021'), 29.0: ('10/03/2022', 'SCMSSWK322022'), 19.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,116598,Jelena Pant,Womenswear,Khaki,0,39.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('31/12/2021', 'SCEOSSWK222021'), 49.0: ('31/05/2022', 'SCEOSSWK442022'), 39.0: ('16/01/2024', 'Nothing')}"
3987,SCEOSSWK442022,31/05/2022,116599,Jelena Top,Womenswear,Khaki,0,49.0,"{99.0: ('17/12/2021', 'SCEOSSWK202021'), 79.0: ('31/12/2021', 'SCEOSSWK222021'), 49.0: ('31/05/2022', 'SCEOSSWK442022')}"
3969,SCMSSWK322022,10/03/2022,116601,Betsy Liberty T,Womenswear,Purple,0,49.0,"{79.0: ('17/12/2021', 'SCEOSSWK202021'), 49.0: ('10/03/2022', 'SCMSSWK322022')}"
