
           STOCK REFILL REPORT

Transaction Date From: 16/04/2022 
________________________________________________________
Product    Colour     Name             Size    Sold  SOH
118813     Whit/Blue  Marvin V-Neck L  XS         1    0
118813     Whit/Blue  Marvin V-Neck L  S          2    0
118813     Whit/Blue  Marvin V-Neck L  M          2    0
118813     Whit/Blue  Marvin V-Neck L  L          1    0
118817     Blue/White Bell Sleeve Shi  6          1    0
118817     Blue/White Bell Sleeve Shi  10         1    0
118817     Blue/White Bell Sleeve Shi  12         1    0
118819     Hazelnut   Hayley Stripe C  8          1    0
118819     Hazelnut   Hayley Stripe C  10         1    0
118819     Hazelnut   Hayley Stripe C  12         2    0
118819     Hazelnut   Hayley Stripe C  16         1    0
118819     Lt Blue    Hayley Stripe C  10         2    0
118819     Lt Blue    Hayley Stripe C  12         4    0
118819     Lt Blue    Hayley Stripe C  14         1    0
118819     Lt Blue    Hayley Stripe C  18         1    0
118819     Navy/Whit  Hayley Stripe C  6          1    0
118819     Navy/Whit  Hayley Stripe C  8          1    0
118819     Navy/Whit  Hayley Stripe C  10         3    0
118819     Navy/Whit  Hayley Stripe C  12         3    0
118819     Navy/Whit  Hayley Stripe C  14         5    0
118819     Navy/Whit  Hayley Stripe C  16         3    0
118819     Navy/Whit  Hayley Stripe C  18         1    0
118819     Purp/Whit  Hayley Stripe C  6          1    0
118819     Purp/Whit  Hayley Stripe C  10         2    0
118819     Purp/Whit  Hayley Stripe C  12         1    0
118819     Purp/Whit  Hayley Stripe C  16         2    0
118824     Blue/White Maya Lily Voile  8          1    0
118824     Blue/White Maya Lily Voile  10         2    0
118824     Blue/White Maya Lily Voile  12         4    0
118824     Blue/White Maya Lily Voile  14         2    0
118829     Multi      Wonder Liberty   XS         2    0
118829     Multi      Wonder Liberty   M          3    0
118833     Multi      Wonder Garden L  8          2    0
118833     Multi      Wonder Garden L  10         2    0
118833     Multi      Wonder Garden L  12         1    0
118833     Multi      Wonder Garden L  14         3    0
118837     Azure      Lola LS Lyocell  M          1    0
118837     Candy      Lola LS Lyocell  M          1    0
118837     Navy       Lola LS Lyocell  S          1    0
118837     Navy       Lola LS Lyocell  M          2    0
118837     White      Lola LS Lyocell  S          2    0
118837     White      Lola LS Lyocell  M          1    0
118837     White      Lola LS Lyocell  L          1    0
118838     Black      Julia LS Rib Te  XXS        1    0
118838     Black      Julia LS Rib Te  XS         1    0
118838     Black      Julia LS Rib Te  S          1    0
118838     Black      Julia LS Rib Te  L          1    0
118838     Black      Julia LS Rib Te  XL         1    0
118838     Hazelnut   Julia LS Rib Te  XS         1    0
118838     Hazelnut   Julia LS Rib Te  M          1    0
118838     Hazelnut   Julia LS Rib Te  XL         1    0
118838     Navy       Julia LS Rib Te  XXS        1    0
118838     Navy       Julia LS Rib Te  XS         1    0
118838     Navy       Julia LS Rib Te  S          1    0
118838     Navy       Julia LS Rib Te  M          2    0
118838     Navy       Julia LS Rib Te  L          1    0
118838     Salsa      Julia LS Rib Te  M          1    0
118838     Salsa      Julia LS Rib Te  L          1    0
118838     Salsa      Julia LS Rib Te  XL         1    0
118838     White      Julia LS Rib Te  XS         1    0
118838     White      Julia LS Rib Te  M          1    0
118838     White      Julia LS Rib Te  L          2    0
118838     White      Julia LS Rib Te  XXL        1    0
118845     Navy/Whit  Heidi LS Stripe  XXS        1    1
118845     Navy/Whit  Heidi LS Stripe  XS         1    3
118845     Navy/Whit  Heidi LS Stripe  S          3    2
118845     Navy/Whit  Heidi LS Stripe  M          6    4
118845     Navy/Whit  Heidi LS Stripe  L          4    1
118845     Navy/Whit  Heidi LS Stripe  XXL        1    1
118845     Tan/White  Heidi LS Stripe  XS         1    0
118845     Tan/White  Heidi LS Stripe  M          1    0
118845     Tan/White  Heidi LS Stripe  XL         2    0
118845     Whit/Blue  Heidi LS Stripe  XS         1    1
118845     Whit/Blue  Heidi LS Stripe  M          1    2
118845     Wht/Gr Mel Heidi LS Stripe  XXS        1    1
118845     Wht/Gr Mel Heidi LS Stripe  S          2    2
118854     Peppermint Kerrie Dress     8          2    0
118854     Peppermint Kerrie Dress     10         1    0
118854     Peppermint Kerrie Dress     18         1    0
118855     Check      Alex Check Dres  12         1    0
118859     Ivory/Burg Lucy Stripe Fun  XS         4    0
118859     Ivory/Burg Lucy Stripe Fun  S          4    0
118859     Ivory/Burg Lucy Stripe Fun  M          4    0
118859     Ivory/Burg Lucy Stripe Fun  L          1    0
118859     Ivory/Burg Lucy Stripe Fun  XL         1    0
118859     Navy/Whit  Lucy Stripe Fun  XXS        2    0
118859     Navy/Whit  Lucy Stripe Fun  XS         2    0
118859     Navy/Whit  Lucy Stripe Fun  S          5    0
118859     Navy/Whit  Lucy Stripe Fun  M          8    0
118859     Navy/Whit  Lucy Stripe Fun  L          4    0
118859     Navy/Whit  Lucy Stripe Fun  XL         2    0
118859     Navy/Whit  Lucy Stripe Fun  XXL        1    0
118859     Whit/Navy  Lucy Stripe Fun  XXS        2    0
118859     Whit/Navy  Lucy Stripe Fun  XS         4    0
118859     Whit/Navy  Lucy Stripe Fun  S          6    0
118859     Whit/Navy  Lucy Stripe Fun  M          9    0
118859     Whit/Navy  Lucy Stripe Fun  L          5    0
118859     Whit/Navy  Lucy Stripe Fun  XL         1    0
118860     White      Rosa Longline V  12         1    0
118862     Her Blue   Bec Straight Le  8          1    1
118862     Her Blue   Bec Straight Le  10         3    1
118862     Her Blue   Bec Straight Le  12         2    2
118862     Her Blue   Bec Straight Le  14         3    1
118863     Indigo     Holly Bootleg J  10         2    0
118863     Indigo     Holly Bootleg J  12         1    0
118863     Indigo     Holly Bootleg J  14         1    0
118864     White      Holly Bootleg J  8          1    0
118864     White      Holly Bootleg J  10         1    0
118866     Blue/Multi Hestia Liberty   12         1    0
118869     Pink Multi Arrietty Libert  12         1    0
118870     Pink Multi Arrietty Libert  XXS        2    0
118870     Pink Multi Arrietty Libert  XS         1    0
118870     Pink Multi Arrietty Libert  S          2    0
118870     Pink Multi Arrietty Libert  M          2    0
118870     Pink Multi Arrietty Libert  L          2    0
118870     Pink Multi Arrietty Libert  XL         1    0
118876     Belle Blue Cable Merino Co  XS         1    0
118876     Belle Blue Cable Merino Co  S          2    2
118876     Belle Blue Cable Merino Co  M          5    2
118876     Camel Mel  Cable Merino Co  S          2    0
118876     Camel Mel  Cable Merino Co  M          1    0
118876     Chocolate  Cable Merino Co  XXS        1    0
118876     Chocolate  Cable Merino Co  M          2    0
118876     Chocolate  Cable Merino Co  L          1    0
118876     Grey Mel   Cable Merino Co  XS         1    0
118876     Milk       Cable Merino Co  XS         1    0
118876     Milk       Cable Merino Co  L          1    0
118876     Navy       Cable Merino Co  XS         2    2
118876     Navy       Cable Merino Co  S          5    5
118876     Navy       Cable Merino Co  M          7    1
118876     Navy       Cable Merino Co  L          3    3
118876     Navy       Cable Merino Co  XL         2    2
118876     Pink Mel   Cable Merino Co  M          1    0
118876     Viola      Cable Merino Co  XS         1    1
118876     Whit/Navy  Cable Merino Co  XS         1    0
118876     Whit/Navy  Cable Merino Co  S          3    0
118876     Whit/Navy  Cable Merino Co  M          1    1
118876     Whit/Navy  Cable Merino Co  L          1    1
118877     Cornflower Paula Pique Pol  XXS        1    0
118877     Red        Paula Pique Pol  XXS        2    0
118877     Red        Paula Pique Pol  XS         2    0
118877     Red        Paula Pique Pol  M          1    0
118879     Multi Whte Gumnut Liberty   XXS        1    0
118879     Multi Whte Gumnut Liberty   S          1    0
118879     Multi Whte Gumnut Liberty   M          1    0
118881     Camel      Bianca Pleat Pa  10         1    0
118881     Camel      Bianca Pleat Pa  12         2    0
118881     Navy       Bianca Pleat Pa  8          1    0
118881     Navy       Bianca Pleat Pa  10        -1    0
118881     Navy       Bianca Pleat Pa  16         1    0
118886     Navy/Whit  Maya 3/4 Merc T  XXS        2    0
118886     Navy/Whit  Maya 3/4 Merc T  XS         2    0
118886     Navy/Whit  Maya 3/4 Merc T  S          4    0
118886     Navy/Whit  Maya 3/4 Merc T  M          8    0
118886     Navy/Whit  Maya 3/4 Merc T  L          4    0
118886     Navy/Whit  Maya 3/4 Merc T  XL         1    0
118891     Navy Multi Florence LS Mag  M          1    0
118892     Pink Multi Harlow 3/4 Slv   XS         2    0
118892     Pink Multi Harlow 3/4 Slv   S          1    0
118892     Pink Multi Harlow 3/4 Slv   M          3    0
118893     Black      Magic LS Tee     XS         1    0
118893     Black      Magic LS Tee     S          5    0
118893     Black      Magic LS Tee     M          8    0
118893     Black      Magic LS Tee     L          2    2
118893     Navy       Magic LS Tee     XXS        2    0
118893     Navy       Magic LS Tee     XS         1    0
118893     Navy       Magic LS Tee     S          3    0
118893     Navy       Magic LS Tee     M          4    0
118893     Navy       Magic LS Tee     L          3    3
118894     Blue/White Ally Stripe Shi  14         1    0
118895     Sand       Elisha Cotton S  10         1    0
118896     Multi      Bella Cotton Si  6          1    0
118896     Multi      Bella Cotton Si  10         3    0
118896     Multi      Bella Cotton Si  12         1    0
118896     Multi      Bella Cotton Si  16         1    0
118898     Navy Multi Nautical Filome  8          3    0
118898     Navy Multi Nautical Filome  10         2    0
118898     Navy Multi Nautical Filome  12         2    0
118898     Navy Multi Nautical Filome  14         1    0
118898     Navy Multi Nautical Filome  16         2    0
118899     Multi Whte Nautical Print   6          1    0
118899     Multi Whte Nautical Print   10         1    0
118902     Blue/Multi Carmen Merc SS   XXS        1    0
118902     Blue/Multi Carmen Merc SS   XS         2    0
118902     Blue/Multi Carmen Merc SS   S          2    0
118902     Blue/Multi Carmen Merc SS   M          3    0
118902     Blue/Multi Carmen Merc SS   L          2    0
118902     Blue/Multi Carmen Merc SS   XL         2    0
118903     Multi Whte Rosa Stripe Cro  6          1    0
118903     Multi Whte Rosa Stripe Cro  8          1    0
118903     Multi Whte Rosa Stripe Cro  10         1    0
118903     Multi Whte Rosa Stripe Cro  12         2    0
118903     Multi Whte Rosa Stripe Cro  14         1    0
118904     Multi Whte Rosa Stripe Lin  8          1    0
118904     Multi Whte Rosa Stripe Lin  10         1    0
118904     Multi Whte Rosa Stripe Lin  14         1    0
118905     Navy/Whit  Rosa Stripe Lin  8          2    0
118905     Navy/Whit  Rosa Stripe Lin  10         2    0
118905     Navy/Whit  Rosa Stripe Lin  14         1    0
118905     Navy/Whit  Rosa Stripe Lin  16         1    0
118906     Peppermint Kerrie LS Magic  XXS        2    0
118906     Peppermint Kerrie LS Magic  M          3    0
118907     Navy       Frankie Twill B  8          1    0
118907     Navy       Frankie Twill B  10         6    0
118907     Navy       Frankie Twill B  12         2    0
118907     Navy       Frankie Twill B  14         3    0
118907     Navy       Frankie Twill B  16         3    0
118907     Navy       Frankie Twill B  18         2    0
118907     Silver Mel Frankie Twill B  8          2    0
118907     Silver Mel Frankie Twill B  12         1    0
118907     Silver Mel Frankie Twill B  14         1    0
118907     Silver Mel Frankie Twill B  16         1    0
118908     Navy/Whit  Rosa Stripe Lin  8          2    0
118908     Navy/Whit  Rosa Stripe Lin  10         2    0
118908     Navy/Whit  Rosa Stripe Lin  12         1    0
118908     Navy/Whit  Rosa Stripe Lin  14         1    0
118909     Navy/Whit  Rosa Stripe Cro  8          1    0
118909     Navy/Whit  Rosa Stripe Cro  12         1    0
118911     Ivory/Navy SC Qtr Zip Swea  XXS        1    0
118911     Ivory/Navy SC Qtr Zip Swea  XS         1    0
118911     Ivory/Navy SC Qtr Zip Swea  S          2    0
118911     Ivory/Navy SC Qtr Zip Swea  M          3    0
118911     Ivory/Navy SC Qtr Zip Swea  L          3    0
118911     Ivory/Navy SC Qtr Zip Swea  XL         4    0
118911     Ivory/Navy SC Qtr Zip Swea  XXL        2    0
118913     Pink Multi Harlow Georgina  8          2    0
118913     Pink Multi Harlow Georgina  10         1    0
118913     Pink Multi Harlow Georgina  12         3    0
118913     Pink Multi Harlow Georgina  14         2    0
118916     Lagoon     Lucy Half Slv F  M          1    0
118917     Navy Multi Pietra Stripe T  XL         1    0
118917     Navy Multi Pietra Stripe T  XXL        1    0
118926     Black      Sunshine Chunky  XXS        1    1
118926     Black      Sunshine Chunky  S          1    1
118926     Black      Sunshine Chunky  XXL        1    1
118926     Dk Grey    Sunshine Chunky  XXS        1    0
118926     Dk Grey    Sunshine Chunky  XS         1    0
118926     Dk Grey    Sunshine Chunky  S          1    0
118926     Dk Grey    Sunshine Chunky  M          3    0
118926     Dk Grey    Sunshine Chunky  L          1    0
118926     Mink       Sunshine Chunky  XXS        1    0
118926     Mink       Sunshine Chunky  XS         3    1
118926     Mink       Sunshine Chunky  S          1    1
118926     Mink       Sunshine Chunky  M          1    2
118926     Mink       Sunshine Chunky  L          2    0
118927     Denim      Tuva Denim Pant  6          1    0
118927     Denim      Tuva Denim Pant  8          1    0
118927     Denim      Tuva Denim Pant  10         1    0
118927     Denim      Tuva Denim Pant  12         2    0
118927     Denim      Tuva Denim Pant  14         2    0
118930     Multi      Bella 3/4 Slv M  S          3    0
118930     Multi      Bella 3/4 Slv M  M          1    0
118930     Multi      Bella 3/4 Slv M  L          1    0
118930     Multi      Bella 3/4 Slv M  XL         1    0
118931     Navy/Whit  Julia LS Stripe  XS         1    0
118931     Navy/Whit  Julia LS Stripe  S          2    0
118931     Navy/Whit  Julia LS Stripe  M          1    0
118931     Navy/Whit  Julia LS Stripe  L          1    0
118931     Navy/Whit  Julia LS Stripe  XL         1    0
118940     Blue/Multi Sammi Linen Dre  XXS        1    0
118940     Blue/Multi Sammi Linen Dre  XS         1    0
118940     Blue/Multi Sammi Linen Dre  S          1    0
118940     Blue/Multi Sammi Linen Dre  M          1    0
118940     Blue/Multi Sammi Linen Dre  L          1    0
118940     Blue/Multi Sammi Linen Dre  XL         1    0
118941     Blue/Gree  Shelly Linen Dr  XXS        1    0
118941     Blue/Gree  Shelly Linen Dr  XS         1    0
118941     Blue/Gree  Shelly Linen Dr  S          3    0
118941     Blue/Gree  Shelly Linen Dr  M          2    0
118942     Pink Multi Fivel Merc SS T  XXS        1    0
118942     Pink Multi Fivel Merc SS T  M          3    0
118942     Pink Multi Fivel Merc SS T  XL         1    0
118943     Blue/White Jo Merc SS Tee   XS         1    0
118943     Blue/White Jo Merc SS Tee   M          5    0
118943     Blue/White Jo Merc SS Tee   XXL        1    0
118944     Red Multi  Hana Cotton Dre  6          1    0
118944     Red Multi  Hana Cotton Dre  10         2    0
118944     Red Multi  Hana Cotton Dre  12         1    0
118944     Red Multi  Hana Cotton Dre  14         1    0
118944     Red Multi  Hana Cotton Dre  16         1    0
118945     Red Multi  Hana Cotton Shi  6          1    0
118945     Red Multi  Hana Cotton Shi  8          2    0
118945     Red Multi  Hana Cotton Shi  10         1    0
118945     Red Multi  Hana Cotton Shi  14         1    0
118945     Red Multi  Hana Cotton Shi  16         1    0
118946     Stripe     Leslie Stripe L  6          1    0
118946     Stripe     Leslie Stripe L  8          2    0
118946     Stripe     Leslie Stripe L  10         3    0
118946     Stripe     Leslie Stripe L  12         3    0
118946     Stripe     Leslie Stripe L  14         1    0
118947     Blue/Multi Carmen Cotton S  8          1    0
118947     Blue/Multi Carmen Cotton S  12         2    0
118947     Blue/Multi Carmen Cotton S  14         1    0
118947     Blue/Multi Carmen Cotton S  18         2    0
118958     Whit/Navy  Tatiana Mohair   XXS        1    0
118958     Whit/Navy  Tatiana Mohair   XS         1    0
118958     Whit/Navy  Tatiana Mohair   S          1    0
118958     Whit/Navy  Tatiana Mohair   M          2    0
118958     Whit/Navy  Tatiana Mohair   XL         1    0
118967     Navy       Frankie Twill V  10         1    0
118968     Lt Wash    Nili Wide Leg D  6          1    0
118968     Lt Wash    Nili Wide Leg D  8          1    0
118968     Lt Wash    Nili Wide Leg D  10         4    0
118968     Lt Wash    Nili Wide Leg D  12         2    0
118968     Lt Wash    Nili Wide Leg D  14        10    0
118969     Multi      Jungle Liberty   8          2    0
118969     Multi      Jungle Liberty   10         3    0
118969     Multi      Jungle Liberty   14         1    0
118975     Grey Mel   SC Zip Funnel N  XXS        2    0
118975     Grey Mel   SC Zip Funnel N  XS         2    0
118975     Grey Mel   SC Zip Funnel N  S          2    0
118975     Grey Mel   SC Zip Funnel N  M          2    0
118975     Grey Mel   SC Zip Funnel N  L          1    0
118975     Navy       SC Zip Funnel N  XXS        2    1
118975     Navy       SC Zip Funnel N  XS         3    0
118975     Navy       SC Zip Funnel N  S          2    0
118975     Navy       SC Zip Funnel N  M          4    0
118975     Navy       SC Zip Funnel N  L          1    0
118975     Navy       SC Zip Funnel N  XL         1    0
118976     Red Multi  Nayra Liberty S  6          3    0
118976     Red Multi  Nayra Liberty S  8          2    0
118976     Red Multi  Nayra Liberty S  10         5    0
118976     Red Multi  Nayra Liberty S  12         2    0
118976     Red Multi  Nayra Liberty S  14         2    0
118976     Red Multi  Nayra Liberty S  16         2    0
118977     Red Multi  Nayra Liberty M  XS         1    0
118977     Red Multi  Nayra Liberty M  S          1    0
118977     Red Multi  Nayra Liberty M  M          2    0
118977     Red Multi  Nayra Liberty M  L          2    0
118977     Red Multi  Nayra Liberty M  XL         1    0
118981     Purp/Whit  Mara Funnel Nec  XXS        1    0
118981     Purp/Whit  Mara Funnel Nec  S          2    0
118981     Purp/Whit  Mara Funnel Nec  M          1    0
118981     Purp/Whit  Mara Funnel Nec  L          1    0
118982     Black      Cleo Velvet Pan  8          2    2
118982     Black      Cleo Velvet Pan  10         3    2
118982     Black      Cleo Velvet Pan  12         6    1
118982     Black      Cleo Velvet Pan  14         4    2
118982     Black      Cleo Velvet Pan  16         3    2
118982     Black      Cleo Velvet Pan  18         2    1
118982     Charcoal   Cleo Velvet Pan  8          1    2
118982     Charcoal   Cleo Velvet Pan  10         1    2
118982     Charcoal   Cleo Velvet Pan  12         2    2
118982     Charcoal   Cleo Velvet Pan  16         2    2
118982     Cognac     Cleo Velvet Pan  8          1    0
118982     Cognac     Cleo Velvet Pan  10         2    0
118982     Cognac     Cleo Velvet Pan  12         1    0
118982     Navy       Cleo Velvet Pan  8          3    2
118982     Navy       Cleo Velvet Pan  10         2    2
118982     Navy       Cleo Velvet Pan  12         1    4
118982     Navy       Cleo Velvet Pan  14         2    3
118982     Navy       Cleo Velvet Pan  16         2    2
118982     Wine       Cleo Velvet Pan  6          1    0
118982     Wine       Cleo Velvet Pan  8          3    0
118982     Wine       Cleo Velvet Pan  10         5    0
118982     Wine       Cleo Velvet Pan  12         3    0
118982     Wine       Cleo Velvet Pan  14         1    0
118983     Black      Felicity Velvet  8          1    2
118983     Black      Felicity Velvet  10         4    2
118983     Black      Felicity Velvet  12         1    3
118983     Black      Felicity Velvet  18         2    1
118983     Navy       Felicity Velvet  8          2    2
118983     Navy       Felicity Velvet  10         2    4
118983     Navy       Felicity Velvet  12         1    5
118983     Navy       Felicity Velvet  14         2    3
118983     Navy       Felicity Velvet  16         1    2
118984     White      Kira Bell Sleev  6          1    0
118984     White      Kira Bell Sleev  12         2    0
118985     Cognac     Mia Pant         6          1    0
118985     Cognac     Mia Pant         16         1    0
118986     Grey Marle Addison Babywoo  XS         2    0
118986     Grey Marle Addison Babywoo  S          2    0
118986     Grey Marle Addison Babywoo  M          5    0
118986     Grey Marle Addison Babywoo  L          1    0
118986     Grey Marle Addison Babywoo  XL         1    0
118986     Grey Marle Addison Babywoo  XXL        1    0
118986     Navy       Addison Babywoo  XXS        1    0
118986     Navy       Addison Babywoo  XS         3    0
118986     Navy       Addison Babywoo  S          3    0
118986     Navy       Addison Babywoo  M          4    0
118986     Navy       Addison Babywoo  L          5    0
118986     Navy       Addison Babywoo  XL         1    0
118986     Navy       Addison Babywoo  XXL        1    0
118987     Grey Marle Wool Silk Knit   XS         1    0
118987     Grey Marle Wool Silk Knit   L          1    0
118988     Lavender   Tatiana Flower   XL         1    0
118988     Navy Multi Tatiana Flower   M          1    0
118998     Multi Whte Gumnut Liberty   8          1    0
118998     Multi Whte Gumnut Liberty   10         4    0
118998     Multi Whte Gumnut Liberty   12         1    0
118998     Multi Whte Gumnut Liberty   14         1    0
119013     Black      Samah Boucle Ja  8          3    0
119013     Black      Samah Boucle Ja  10         3    0
119013     Black      Samah Boucle Ja  12         1    0
119013     Black      Samah Boucle Ja  14         4    0
119018     Ecru       Bec Straight Le  8          1    0
119018     Ecru       Bec Straight Le  14         1    0
119019     Grey       Bec Straight Le  6          1    0
119019     Grey       Bec Straight Le  12         2    0
119020     Indigo     Bec Straight Le  6          2    0
119020     Indigo     Bec Straight Le  8          1    0
119020     Indigo     Bec Straight Le  10         2    0
119020     Indigo     Bec Straight Le  12         2    0
119020     Indigo     Bec Straight Le  14         2    0
119020     Indigo     Bec Straight Le  18         1    0
119025     Dusty Pink SC Crew Neck Sw  S          2    0
119025     Dusty Pink SC Crew Neck Sw  M          1    0
119025     Dusty Pink SC Crew Neck Sw  L          1    0
119025     Dusty Pink SC Crew Neck Sw  XL         2    0
119025     White      SC Crew Neck Sw  XXS        1    0
119025     White      SC Crew Neck Sw  S          2    0
119025     White      SC Crew Neck Sw  M          3    0
119025     White      SC Crew Neck Sw  L          2    0
119025     White      SC Crew Neck Sw  XL         2    0
119027     Navy/Ivory Ela Print Blous  6          1    0
119027     Navy/Ivory Ela Print Blous  8          2    0
119027     Navy/Ivory Ela Print Blous  10         2    0
119027     Navy/Ivory Ela Print Blous  12         1    0
119027     Navy/Ivory Ela Print Blous  14         1    0
119027     Orange/Wht Ela Print Blous  10         1    0
119027     Orange/Wht Ela Print Blous  12         4    0
119027     Orange/Wht Ela Print Blous  14         1    0
119030     Blue/Multi Robertson Liber  6          1    0
119030     Blue/Multi Robertson Liber  10         1    0
119030     Blue/Multi Robertson Liber  16         1    0
119032     Navy       SC Hoodie        XXS        2    0
119032     Navy       SC Hoodie        XS         2    0
119032     Navy       SC Hoodie        S          2    0
119032     Navy       SC Hoodie        M          4    0
119032     Navy       SC Hoodie        L          2    0
119032     Navy       SC Hoodie        XL         1    0
119032     Pl Blue    SC Hoodie        S          2    0
119032     Pl Blue    SC Hoodie        M          1    0
119032     Pl Blue    SC Hoodie        L          1    0
119032     Pl Blue    SC Hoodie        XL         1    0
119034     Azure      Juliette Boiled  XS         1    0
119034     Azure      Juliette Boiled  M          2    0
119034     Azure      Juliette Boiled  L          1    0
119034     Navy       Juliette Boiled  XXS        1    0
119034     Navy       Juliette Boiled  XS         1    0
119034     Navy       Juliette Boiled  S          2    0
119034     Navy       Juliette Boiled  M          1    0
119034     Navy       Juliette Boiled  L          1    0
119034     Navy       Juliette Boiled  XXL        1    0
119037     Navy       SC Crew Logo Sw  XXS        1    0
119037     Navy       SC Crew Logo Sw  S          1    0
119037     Navy       SC Crew Logo Sw  M          2    0
119037     Navy       SC Crew Logo Sw  XL         1    0
119038     Winter Wht Sunshine Open K  XXS        1    0
119038     Winter Wht Sunshine Open K  S          1    0
119038     Winter Wht Sunshine Open K  XXL        1    0
119043     Lt Wash    Alyse Wide Leg   12         1    0
119043     Mid Wash   Alyse Wide Leg   8          2    0
119043     Mid Wash   Alyse Wide Leg   10         1    0
119043     Mid Wash   Alyse Wide Leg   12         1    0
119044     Dk Wash    Alyse Wide Leg   6          2    0
119044     Dk Wash    Alyse Wide Leg   8          2    0
119044     Dk Wash    Alyse Wide Leg   10         4    0
119044     Dk Wash    Alyse Wide Leg   12         3    0
119044     Dk Wash    Alyse Wide Leg   14         2    0
119044     Dk Wash    Alyse Wide Leg   16         2    0
119055     Black      Evie Straight C  6          2    1
119055     Black      Evie Straight C  8          3    2
119055     Black      Evie Straight C  10         5    2
119055     Black      Evie Straight C  12         5    2
119055     Black      Evie Straight C  14         2    4
119055     Black      Evie Straight C  18         1    1
119055     Cappuccino Evie Straight C  6          1    1
119055     Cappuccino Evie Straight C  8          2    1
119055     Cappuccino Evie Straight C  10         3    2
119055     Cappuccino Evie Straight C  12         1    2
119055     Cerulean   Evie Straight C  6          1    0
119055     Cerulean   Evie Straight C  8          3    0
119055     Cerulean   Evie Straight C  12         2    0
119055     Cerulean   Evie Straight C  14         1    0
119055     ClassicNav Evie Straight C  8          3    0
119055     ClassicNav Evie Straight C  10         5    2
119055     ClassicNav Evie Straight C  12         4    2
119055     ClassicNav Evie Straight C  14         2    1
119055     ClassicNav Evie Straight C  16         2    2
119055     Tan        Evie Straight C  8          2    0
119055     Tan        Evie Straight C  10         2    0
119055     Tan        Evie Straight C  12         2    0
119055     Tan        Evie Straight C  14         1    0
119055     Viola      Evie Straight C  6          1    0
119055     Viola      Evie Straight C  8          1    0
119055     Viola      Evie Straight C  14         1    1
119055     Viola      Evie Straight C  18         2    1
119082     ClassicNav Laura Pocket Pa  10         2    0
119082     ClassicNav Laura Pocket Pa  12         1    0
119082     ClassicNav Laura Pocket Pa  14         1    0
119082     Khaki      Laura Pocket Pa  8          1    0
119082     Khaki      Laura Pocket Pa  10         2    0
119082     Khaki      Laura Pocket Pa  12         1    0
119082     Khaki      Laura Pocket Pa  14         1    0
119082     Milk       Laura Pocket Pa  6          1    0
119082     Milk       Laura Pocket Pa  8          1    0
119082     Milk       Laura Pocket Pa  10         2    0
119082     Milk       Laura Pocket Pa  14         1    0
119082     Milk       Laura Pocket Pa  18         1    0
119084     Multi Whte Botanica 3/4 Sl  XXS        3    0
119084     Multi Whte Botanica 3/4 Sl  XS         2    0
119084     Multi Whte Botanica 3/4 Sl  S          3    0
119084     Multi Whte Botanica 3/4 Sl  M          4    0
119084     Multi Whte Botanica 3/4 Sl  L          1    0
119084     Multi Whte Botanica 3/4 Sl  XL         3    0
119085     Red/Pink   Ela  3/4 Slv Me  XS         1    0
119085     Red/Pink   Ela  3/4 Slv Me  S          3    0
119085     Red/Pink   Ela  3/4 Slv Me  M          2    0
119085     Red/Pink   Ela  3/4 Slv Me  L          3    0
119085     Red/Pink   Ela  3/4 Slv Me  XL         1    0
119086     Navy/Whit  Spot 3/4 Slv Me  XXS        1    0
119086     Navy/Whit  Spot 3/4 Slv Me  XS         5    0
119086     Navy/Whit  Spot 3/4 Slv Me  S          7    0
119086     Navy/Whit  Spot 3/4 Slv Me  M         10    0
119086     Navy/Whit  Spot 3/4 Slv Me  L          2    0
119086     Navy/Whit  Spot 3/4 Slv Me  XL         2    0
119087     White      Brianne SB Blaz  6          1    0
119087     White      Brianne SB Blaz  8          1    0
119087     White      Brianne SB Blaz  10         1    0
119087     White      Brianne SB Blaz  12         2    0
119087     White      Brianne SB Blaz  14         1    0
119087     White      Brianne SB Blaz  16         1    0
119089     Navy       Mila Cargo Pant  8          1    0
119089     Navy       Mila Cargo Pant  10         2    0
119089     Navy       Mila Cargo Pant  12         1    0
119089     White      Mila Cargo Pant  10         2    0
119089     White      Mila Cargo Pant  12         2    0
119092     Whit/Green Serena Stripe S  6          2    0
119092     Whit/Green Serena Stripe S  8          2    0
119092     Whit/Green Serena Stripe S  10         2    0
119092     Whit/Green Serena Stripe S  12         2    0
119092     Whit/Green Serena Stripe S  14         1    0
119092     Whit/Pink  Serena Stripe S  8          1    0
119094     Multi      Tilly Lily Voil  8         -1    0
119096     Navy       Amy Blouse       6          1    0
119096     Navy       Amy Blouse       8          1    0
119096     Navy       Amy Blouse       10         2    0
119096     Navy       Amy Blouse       12         2    0
119096     Navy       Amy Blouse       14         1    0
119096     Teal       Amy Blouse       6          1    0
119096     Teal       Amy Blouse       8          2    0
119096     Teal       Amy Blouse       10         1    0
119096     Teal       Amy Blouse       12         1    0
119096     Teal       Amy Blouse       14         1    0
119096     White      Amy Blouse       6          1    0
119096     White      Amy Blouse       8          1    0
119096     White      Amy Blouse       10         2    0
119096     White      Amy Blouse       12         1    0
119096     White      Amy Blouse       14         2    0
119096     White      Amy Blouse       16         1    0
119099     Cove Blu   The Essential S  XXS        1    0
119099     Cove Blu   The Essential S  XS         1    0
119099     Cove Blu   The Essential S  S          1    0
119099     Cove Blu   The Essential S  M          1    0
119099     Cove Blu   The Essential S  L          2    0
